Id,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,rul
asset001,21/07/2018 17:00,2.507697,47.48264,54.7309,46.3107605,638.6574097,77.63901,14.17101,16.42795,15.65393,15.35012,46.83796,47.25385,28.02273,17.53208,419.4982,465.2708,467.298,2.584738,665.4481,399.1012,881.6711,534.7059,1087.433,628.2728,738.4943,978.3892,540.0425,981.972,545.436,801.8519,940.6249,1008.895,550.9974,333.7392,496.067,825.1332,43.98873,60.15625,35.41666,67.96875,37.5,36.19791,45.57291,40.21991,38.19444275,41.08796,44.84954,168.1134,48.9004631,157.9861,93
asset001,21/07/2018 18:00,2.512616,47.48264,54.94791,46.26736069,636.458313,83.70586,14.0625,16.16753,15.65393,15.35012,44.75303,46.51161,29.42593,17.8241,420.572,464.0475,466.0883,2.585569,665.5364,401.0652,883.1079,535.9548,1090.436,630.0284,741.0683,980.7335,522.7715,967.9028,547.4364,751.8519,1036.458,1000.157,556.1542,372.284,529.5714,821.7344,72.73692,64.0625,36.19791,61.71875,40.10416,39.0625,40.625,40.50926,39.0625,41.66667,46.00694,197.9167,49.76851654,210.3588,92
asset001,21/07/2018 19:00,2.504745,47.39583,55.20833,46.18055344,635.8796387,74.46977,14.09867,16.21094,15.69734,15.35012,52.87344,52.93025,31.32158,17.70177,420.6925,462.734,469.7492,2.618476,667.4966,399.3482,881.5063,535.5808,1090.882,628.6022,740.777,982.654,545.99,934.9893,572.3228,775.9259,953.6458,1016.31,561.7049,362.8821,519.5016,817.3982,42.55986,57.29166,36.19791,85.9375,35.67708206,36.45833206,50.78125,43.11343,43.11343,73.49537,51.21528,192.1296,53.53009,174.1898,91
asset001,21/07/2018 20:00,2.50081,47.17882,55.42535,46.3107605,633.680542,72.35011,14.09867,16.16753,15.69734,15.35012,50.30433,53.28982,36.62148,19.66481,417.5779,464.4129,471.3901,2.641271,665.078,400.9553,878.311,534.3602,1093.799,630.9225,741.6996,983.5887,510.9785,978.694,554.3347,788.8889,1016.146,1029.014,556.8828,363.733,522.2625,813.1344,33.80642,49.21875,31.77083,69.53125,34.375,34.11458,45.3125,37.90509,41.08796,55.2662,45.42824,209.4907,60.47454,205.4398,90
asset001,21/07/2018 21:00,2.497859,46.96180344,55.38194275,46.52777,635.416626,67.37036,14.09867,16.13136,15.69734,15.38628,45.34074,49.2733,34.24141,18.45713,421.6647,465.8642,465.1081,2.575564,665.7874,399.1998,887.9703,532.5911,1088.396,629.8704,741.3251,982.774,500.7846,962.8729,548.6365,793.5185,961.4583,998.7603,551.1049,364.6669,532.9871,852.485,17.53606,50.78125,35.41666,77.86458,34.375,34.89583,43.22916,39.0625,37.61574,43.40278,48.03241,182.8704,49.76852,179.9769,89
asset001,21/07/2018 22:00,2.508681,46.875,55.33854,46.74478912,635.069458,70.13771,14.13484,16.13136,15.65393,15.58883,45.75528,51.54956,30.34828,17.72478,420.9618,464.0898,465.9144,2.571457,664.814,398.8832,882.4965,533.8701,1091.502,629.724,742.3344,979.9572,519.3061,990.7164,556.2528,761.1111,1034.375,1025.338,571.6821,361.9637,534.57,841.5393,38.83764,49.21875,37.5,73.4375,33.59375,34.375,46.09375,37.90509,43.40277863,50.34722,43.11343,229.7454,53.24074,195.3125,88
asset001,21/07/2018 23:00,2.514583,46.70139,55.29514,46.7013855,635.069458,77.38734,14.0625,16.0735,15.73351,15.58883,43.33723,49.35884,32.73087,18.49589,419.5002,457.1014,456.1104,2.466818,667.1,398.9793,879.2164,533.7498,1093.078,627.5047,736.7692,975.3297,522.2242,1005.271,571.8525,797.2222,983.8541,1005.127,559.5419,359.7413,534.0045,814.3001,31.32509,48.17708,33.59375,90.36458,34.11458,33.85416,46.61458,39.35185,37.61574173,43.11342621,42.24537,232.0602,48.90046,196.7593,87
asset001,22/07/2018 0:00,2.503762,46.65799,55.07812119,46.61458206,637.847229,72.97498,14.0842,16.16753,15.69734,15.35012,44.44212,51.31249,31.60332,17.60137,418.5289,457.4178,449.355,2.383045,660.4845,399.5344,875.8907,532.5171,1087.471,625.0559,737.371,977.6709,550.2092,1013.728,556.7361,766.2037,1002.083,1003.562,571.6584,373.8816,549.7205,832.9489,53.8788,42.1875,36.19791,91.66666,32.8125,33.85416,50,39.0625,37.90509,41.66667,40.79861,105.3241,47.45370483,155.0926,86
asset001,22/07/2018 1:00,2.499826,46.44097,54.9045105,46.39756775,640.8564453,77.18343,14.09867,16.13136,15.74074,15.38628,50.1603,47.53889,32.29143,18.79063,418.4677,460.745,481.2892,2.710587,661.5502,398.7724,880.3092,534.6412,1088.871,626.461,740.2187,977.7831,545.4735,924.1216,578.8663,767.1296,942.7083,988.6198,538.7682,358.6304,547.0341,851.0319,30.92359,62.23958,31.51042,80.72916,38.02083,34.11458,45.3125,47.4537,39.6412,41.95602,53.53009,205.7292,47.4537,153.3565,85
asset001,22/07/2018 2:00,2.507697,46.26736,54.7309,46.3107605,634.8379517,68.4173,14.15654,16.1603,15.65393,15.31395,43.03079,51.16195,30.80275,18.77456,420.6586,463.0122,463.3148,2.554048,668.7914,400.2016,885.6708,531.4127,1089.123,630.3111,742.1874,983.6929,545.545,999.0458,570.8837,787.5,961.9791,987.6135,545.1074,362.0727,543.1384,855.9086,61.07267,46.61458,32.29166,77.86458,32.29166,33.59375,44.01041,37.61574173,36.74768448,40.79861069,42.53472,182.0023,51.79397964,183.7384,84
asset001,22/07/2018 3:00,2.515567,46.39757,54.55728912,46.44097137,628.0092773,69.76514,14.12037,16.16753,15.73351,15.38628,45.79107,49.59452,27.38636,18.5813,420.456,463.3539,471.2838,2.648443,667.2757,400.5019,878.5815,535.4084,1092.726,630.4322,740.2532,978.6824,525.8229,995.0775,563.0962,761.574,932.2916,999.9393,531.4972,374.9093,547.6774,826.3124,46.85096,51.82291,32.29166,57.8125,35.41666,34.11458,39.58333,43.69213,36.16897964,40.50926,54.97685,208.044,46.58565,169.5602,83
asset001,22/07/2018 4:00,2.25978,45.87674,54.25347137,46.05034637,644.444458,75.00438,14.09867,16.24711,15.69734,15.36458,41.1582,48.61674,29.87604,19.46005,420.6184,463.1218,460.2985,2.515055,666.1509,399.7201,884.6008,536.1483,1092.329,629.691,741.0151,982.4004,550.1246,1017.705,561.5502,822.2222,950.5208,994.084,543.2966,359.8741,531.871,827.7498,12.26645,49.21875,32.8125,64.84375,33.59375,33.85416,40.36458,98.37963,65.39352,63.36805,86.5162,218.75,50.63657,177.662,82
asset001,22/07/2018 5:00,2.497859,45.61632,54.07986,46.05034637,637.2685547,82.05783,14.19271,16.16753,15.65393,15.84201,42.51445,45.59364,22.95558,12.12736,420.8228,464.0153,469.6849,2.617286,668.8268,400.9742,881.437,535.4131,1091.976,628.9846,739.6168,981.3309,515.7502,970.0657,553.0013,764.8148,942.7083,997.1309,529.9523,340.5657,506.9332,818.7648,25.05518,53.90625,41.40625,57.29166,33.07291,34.11458206,38.28125,38.77314758,36.16897964,43.69213,39.35185,128.7616,46.58564758,174.1898,81
asset001,22/07/2018 6:00,2.508681,45.57291,53.81944275,45.87673569,636.2268066,77.99102,13.9974,16.2037,15.69734,15.5599,40.41253,49.58032,24.11094,12.78747,420.3069,464.3096,461.6256,2.528939,667.0172,399.3299,880.4439,534.1132,1092.272,629.1115,740.4322,982.3868,539.2406,922.3098,597.8394,766.2037,934.8958,1005.653,561.2047,358.2182,531.2006,820.6331,23.06085,49.21875,34.11458,60.15625,34.11458,32.8125,39.58333,43.69213,37.90509,39.64120483,40.21991,234.375,47.4537,177.0833,80
asset001,22/07/2018 7:00,2.493924,45.3993,53.34201,45.74652481,646.180542,79.36957,14.09867,16.16753,15.69734,15.63223,46.37343,51.13803,23.05342,18.7147,419.6462,461.9309,470.8837,2.632425,668.1024,399.7624,878.9342,532.9401,1092.714,631.8566,741.5192,979.6021,527.42,965.5338,555.4772,780.5555,936.9791,1004.63,549.9579,377.4679,545.3959,831.3646,32.72799,59.63541,33.07291,62.5,35.67708,34.375,39.58333,38.19444,36.16897964,37.61574173,48.03241,103.0093,43.98147964,154.5139,79
asset001,22/07/2018 8:00,2.510648,45.3125,52.82118,45.57291412,632.0601807,72.96037,14.46759,16.12413,15.56713,15.67564,46.42502,54.32869,24.30012,18.89185,418.3737,464.2127,448.3637,2.389913,665.5696,397.4857,885.8397,530.2639,1086.966,625.6161,727.6118,977.0366,520.2767,983.2189,539.3369,792.1296,936.9791,983.829,542.8274,367.8544,536.5177,837.0131,33.49504,48.69791,33.07291,92.44791,35.15625,34.11458,53.64583,44.84954,37.61574173,40.79861069,39.64120483,155.9606,54.6875,189.5255,78
asset001,22/07/2018 9:00,2.512616,45.3993,52.60416412,45.44270706,638.0787354,75.22157,14.60503,16.16753,15.65393,15.63223,42.5144,53.36323,18.8166,18.75411,420.7794,467.9556,467.3861,2.61389,665.5869,399.0356,873.3947,533.1719,1088.245,630.0391,739.0958,978.2571,550.5939,954.342,551.8685,783.3333,894.2708,979.6736,551.8099,365.393,532.6784,824.8239,18.13338,44.27083,36.19791,69.53125,32.29166,34.89583,42.70833,48.90046,41.08796,51.21528,40.79861,248.8426,54.6875,184.3171,77
asset001,22/07/2018 10:00,2.507697,45.57291,52.60416,45.39930344,637.0369873,75.2267,14.64844,16.16753,15.65393,15.63947,43.84517,56.73989,34.47821,18.68145,421.1819,462.784,461.7109,2.541072,664.832,402.045,878.315,531.921,1090.783,625.4225,741.1785,981.6232,571.4634,944.6751,548.4976,791.6666,971.3541,1019.024,568.7654,338.6465,500.3036,812.4977,20.58671,54.94791,39.32291,63.80208,35.67708,35.15625,41.40625,47.4537,45.42824,46.2963,41.95602,288.4838,57.87037,178.5301,76
asset001,22/07/2018 11:00,2.499826,45.87674,53.03819,45.65972,633.1018066,71.87362,14.5761,16.16753,15.61777,15.59606,47.41229,57.79996,39.16023,19.54032,421.2648,461.9166,464.6499,2.587777,666.3407,400.6601,877.5482,533.5927,1086.182,627.0662,738.2065,980.0856,551.2527,955.7996,577.5999,763.8889,990.1041,1011.333,546.0422,348.1991,499.6298,802.5997,22.81846,50,41.40625,76.04166,35.15625,36.45833206,46.09375,51.79398,48.32176,50.63657,48.90046,270.544,120.3704,220.1968,75
asset001,22/07/2018 12:00,2.503762,46.22396,53.55902,46.00694275,638.541626,68.40055,14.60503,16.16753,15.73351,15.59606,45.96692,55.57307,35.88998,20.24919,420.8627,464.4682,471.5927,2.625049,669.0085,401.9922,880.7058,534.694,1095.318,626.434,739.7875,980.1697,547.2294,962.978,594.6529,758.7963,979.6874,981.0972,540.7739,352.833,531.2771,813.614,35.00879,46.875,35.67708,79.6875,34.11458,35.15625,46.875,54.6875,39.6412,46.2963,45.42824173,227.4306,100.4051,212.963,74
asset001,22/07/2018 13:00,2.514583,46.48438,53.81944275,46.18055344,640.625,68.70854,14.67737,16.21094,15.61777,15.58883,44.55909,54.7228,38.36579,12.52435,419.6263,465.0765,459.6743,2.50237,662.5159,399.6638,882.2462,534.2217,1091.351,626.7708,740.6156,981.2308,534.7682,923.0515,576.9097,740.2778,987.4999,997.4289,554.5093,334.6631,506.5197,791.6559,68.7251,54.94791,41.92708,71.875,36.45833,36.71875,44.53125,47.74306,41.95602,49.47917,46.58565,319.7338,69.15509,234.375,73
asset001,22/07/2018 14:00,2.510648,46.65798569,54.07986069,46.26736069,649.4212646,68.63746,14.59057,16.21094,15.69734,15.55266,43.3669,56.47216,30.09745,17.21066,420.1114,465.7264,463.0179,2.542991,670.7444,399.4874,880.0831,535.0979,1089.924,627.2095,740.2231,975.0677,524.5681,990.4538,574.239,800.9259,966.6666,1014.514,564.7747,324.1154,477.7349,780.9169,31.47314,48.69791,34.375,104.1667,33.85416412,35.67708,53.125,53.53009,50.63657,52.37268,46.00694275,295.1389,78.7037,177.0833,72
asset001,22/07/2018 15:00,2.504745,46.9184,54.25347,45.57291412,632.638916,72.61236,14.60503,16.16753,15.73351,15.51649,45.10138,48.27862,32.0901,18.2091,420.1485,463.5846,468.197,2.615509,665.5289,399.9725,881.3195,535.4364,1091.721,629.9915,742.7371,979.8975,540.7855,922.1165,547.1271,744.9074,985.4166,963.1965,534.2518,358.1124,520.6786,803.525,45.88731,47.91666,37.5,91.14583,34.89583206,36.19791412,50.52083,47.74306,49.47917,59.31713,43.98148,193.5764,67.70834,197.0486,71
asset001,22/07/2018 16:00,2.497859,46.8316,54.29687,44.79166,637.2684937,68.67815,14.60503,16.21094,15.65393,15.58883,43.6765,51.28167,37.11837,19.4253,422.0156,464.1564,456.0434,2.482569,667.856,400.8051,882.5244,534.4761,1092.324,627.176,738.2856,979.3334,528.7994,952.7617,562.0316,803.2407,1037.5,1018.953,565.5306,346.8937,519.1028,790.2602,63.50856,46.09375,36.97916,99.47916,34.89583,35.67708,52.34375,43.11343,40.79861,45.13889,42.24537,291.956,56.16181564,200.8102,70
asset001,22/07/2018 17:00,2.507697,46.8316,53.99305,44.31424,635.6481934,71.0793,14.03356,16.70284,15.61777,15.05353,46.42653,52.53745,34.61581,18.28236,421.2843,464.7113,460.0425,2.502748,666.5948,399.6853,884.0306,533.5387,1088.493,629.7971,742.0208,979.6586,518.0717,894.4761,562.6451,775.9259,1009.896,1009.672,544.6356,334.2583,501.3455,807.7812,34.48563,45.83333,35.41666,101.5625,35.41666,36.97916,55.20833,45.42824,55.55556,65.68287,50.92593,119.7917,64.81481,195.3125,69
asset001,22/07/2018 18:00,2.514583,46.9184,54.21006775,44.57465,635.9953613,72.5909,14.06973,16.6522,15.61777,15.05353,48.82854,51.05722,34.43444,11.65193,422.7273,466.7492,444.8037,2.367664,665.4861,398.4657,879.1207,533.7133,1089.986,628.5279,735.5875,978.2101,490.1338,966.7127,554.3298,727.3148,870.3124,976.9402,547.3908,386.057,554.3623,823.9373,51.20827,49.47916,33.85416,118.4896,35.67708,35.67708,57.29166,42.53472,40.79861,61.34259,46.58565,205.4398,58.15972,186.3426,68
asset001,22/07/2018 19:00,2.505729,46.65798569,53.55902481,44.87847137,633.2175903,68.55144,14.43142,16.6522,15.69734,15.08247,44.07003,50.01957,36.05219,20.24891,420.4671,462.9949,456.4822,2.485365,664.54,399.6625,881.0249,534.1943,1093.287,629.5955,742.639,983.6886,529.1657,1012.579,576.025,752.7778,896.8749,1007.207,573.447,333.6545,508.5594,801.8636,57.18285,48.4375,40.36458,85.15625,35.67708,35.67708,47.91666,43.40278,41.08796,43.40278,42.01113129,182.2917,52.08333,179.9769,67
asset001,22/07/2018 20:00,2.499826,46.31076,52.77777,44.87847137,637.2684937,69.66817,14.26505,16.75347,15.69734,15.08247,42.59537,53.22556,37.24662,18.32385,421.123,463.5771,457.4033,2.4845,668.1038,398.6554,877.3853,534.726,1088.899,630.6848,739.2722,978.938,536.8991,1016.061,575.3833,787.037,978.6458,984.3493,543.5694,341.5326,517.1512,801.8094,44.66171,47.91666,39.32291,91.14583,33.07291,35.15625,49.47916,41.66667,39.0625,43.40277863,43.11342621,131.3657,70.02315,188.0787,66
asset001,22/07/2018 21:00,2.50081,46.18055,52.95139,44.921875,629.0509033,68.62321,14.25781,16.6522,15.69734,15.11863,44.78147,53.29889,36.34741,19.87832,419.9385,463.727,470.5895,2.626031,667.6606,399.7686,881.692,533.2622,1093.983,629.0791,741.3693,982.4465,513.1531,975.4492,562.795,773.1481,907.2916,989.9487,551.2615,354.4909,509.3736,793.2659,14.75639,58.33333,35.41666,62.76041,38.28125,34.89583,40.625,43.11343,37.61574,42.24537,43.98148,187.7894,52.37268,187.2106,65
asset001,22/07/2018 22:00,2.512616,45.96354,52.99478912,45.00867844,637.2685547,70.3116,14.33015,16.70284,15.69734,15.05353,44.52229,50.48165,34.9281,19.39307,419.1158,463.3375,469.8776,2.641108,667.4406,398.6009,879.1443,533.1841,1089.474,627.9345,739.1278,979.3998,519.3668,978.9118,535.6923,786.574,928.1249,991.7538,537.6893,356.619,527.8936,814.2274,14.18649,46.09375,35.41666,120.8333,31.51042,33.07291,54.6875,50.63657,36.74768,43.69213,39.35185,190.1042,46.875,175.6366,64
asset001,22/07/2018 23:00,2.5136,45.96354,52.77777,45.1388855,636.2268066,65.77022,14.39525,16.75347,15.69734,15.08247,44.47297,54.518,38.87362,20.3762,422.1338,463.9152,461.5799,2.547282,667.248,399.7679,883.3605,532.7141,1095.112,628.9067,738.8151,977.6517,487.7318,995.0385,528.4384,754.1666,955.7291,1013.914,563.4614,352.8539,528.2217,812.9261,12.29612,40.625,30.98958,123.6979,30.46875,32.55208,54.94791,59.89583,37.61574,48.32176,43.11343,233.5069,51.21528,186.9213,63
asset001,23/07/2018 0:00,2.503762,45.83333,52.60416,45.39930344,634.9537354,68.5525,14.28675,16.70284,15.65393,15.08247,41.50431,49.32167,33.98509,19.4767,421.1071,467.2486,472.1059,2.641039,667.9813,401.6388,882.2032,535.6208,1090.875,629.7599,741.4706,984.2172,535.8607,935.7371,585.0042,745.3704,924.9999,1038.131,576.9615,337.0381,514.014,818.682,13.01,42.96875,35.15625,126.8229,32.29166,32.8125,57.03125,48.90046,37.32639,44.56018,42.24537,186.9213,49.76852,189.2361,62
asset001,23/07/2018 1:00,2.498843,45.96354,52.90798569,45.52951,640.0462646,66.51594,14.26505,16.75183795,15.77691,15.08247,48.26254,51.2626,34.51312,17.43717,420.832,459.3376,461.2491,2.528717,664.0864,399.8902,879.1891,534.3998,1091.839,627.5438,742.5638,979.2958,547.3896,1004.972,545.0067,803.7037,986.4583,976.0664,552.0894,340.8824,499.8221,811.4702,20.56272,47.91666,33.59375,111.9792,34.11458,33.85416,55.20833,40.21991,42.53472,54.1088,40.50926,151.9097,56.13426,185.1852,61
asset001,23/07/2018 2:00,2.50081,46.00694,53.125,45.44270706,632.7546387,67.79491,14.33015,16.6522,15.65393,15.16204,43.49529,49.13232,33.73083,19.30206,419.9217,462.8348,464.9709,2.562157,665.7271,399.5831,882.7651,532.8877,1091.043,625.0144,738.9454,976.1378,528.4619,1031.201,553.9392,808.7963,1041.146,1007.989,565.0156,334.9859,496.8588,824.6198,40.96618,46.09375,36.71875,79.16666,33.59375,33.59375,46.09375,40.50926,43.11343,53.81944,40.79861,116.8981,47.74306,175.6366,60
asset001,23/07/2018 3:00,2.514583,46.00694275,53.3420105,45.44270706,647.8009033,66.13087,14.60503,16.6088,15.81308,15.08247,45.76034,50.06722,34.26697,19.02485,419.7363,462.438,473.8926,2.635581,665.0087,399.5571,878.2563,535.73,1088.957,625.9505,739.8622,983.0291,521.2194,1015.544,564.7283,779.6296,971.3541,1029.709,556.9962,316.6972,476.6378,784.1367,13.49634,43.22916,34.11458,64.32291,34.11458,32.55208206,40.88541,36.74768,40.21991,51.21528,41.95602,149.3056,46.58565,168.9815,59
asset001,23/07/2018 4:00,2.507697,46.09375,53.38541,45.44270706,644.097229,68.64825,14.5761,16.6522,15.61777,15.11863,42.71893,48.77371,36.19492,20.03382,420.8821,461.0291,461.8236,2.520179,666.9551,399.2103,880.5956,532.0238,1090.336,631.4221,740.4838,981.0261,549.7816,1018.135,567.8377,791.6666,941.1458,993.6124,531.9899,352.272,530.8474,817.9139,9.625096,51.82291,31.25,61.19791,35.15625,32.55208,40.10416,49.47917,37.90509415,46.00694,43.11343,192.7083,48.03240585,167.5347,58
asset001,23/07/2018 5:00,2.499826,46.00694,53.47222137,45.35589981,641.666626,65.83727,14.53993,16.6522,15.61777,15.11863,39.62254,46.42358,31.59425,18.76345,420.1998,457.7924,460.3192,2.501644,664.776,399.0668,875.7585,534.2442,1088.89,626.9363,738.9467,977.7637,546.659,1042.937,575.0981,794.9074,940.1041,995.4255,558.0901,343.3658,530.3654,831.6689,49.97671,48.17708,32.8125,67.70833,33.07291412,32.55208,40.10416,41.66667,37.61574,39.6412,45.13889,203.9931,51.79398,185.1852,57
asset001,23/07/2018 6:00,2.497859,45.61631775,53.125,45.09548569,640.5092773,62.75872,14.60503,16.70284,15.61777,15.11863,46.71256,52.20551,36.257,20.30382,421.8622,463.6541,456.3089,2.479845,667.1479,400.7121,878.9787,535.0247,1092.016,628.5916,745.3779,984.1998,540.5079,908.472,542.4686,814.3519,974.9999,1018.838,559.6335,327.8645,480.0657,782.6054,32.86502,50.78125,32.55208,123.9583,33.59375,33.85416,54.6875,43.40278,41.66667,44.56018448,43.98148,267.3611,53.53009,179.6875,56
asset001,23/07/2018 7:00,2.504745,45.44271,52.69097,44.79166,639.6990967,68.57005,14.64844,16.6522,15.65393,15.08247,45.46051,52.87042,38.9184,19.06737,419.9978,461.86,465.8063,2.573042,666.2578,398.7817,883.1746,532.2903,1091.382,633.6374,741.3723,983.8925,564.3834,882.5057,552.5819,786.574,932.8124,989.2766,535.1588,362.0367,526.7166,805.5125,17.40012,57.8125,32.8125,70.83333,36.45833,34.89583,44.53125,46.2963,37.32638931,38.77315,49.47917,212.6736,52.66204,209.7801,55
asset001,23/07/2018 8:00,2.514583,45.3125,52.12674,44.44444275,642.013916,68.65716,14.64844,16.6088,15.65393,15.11863,44.59556,51.74255,36.71355,19.67935,419.2634,464.7579,468.2309,2.602605,667.111,399.9223,878.6431,531.31,1095.6,630.2215,739.755,977.7454,517.7979,958.3791,543.5444,822.2222,965.6249,993.115,521.5366,361.0536,549.9266,823.4517,5.360517,48.4375,32.8125,91.14583,34.11458,34.89583,50.52083,47.4537,40.79861,47.4537,46.58565,171.0069,56.13426,184.3171,54
asset001,23/07/2018 9:00,2.507697,45.3125,52.38715,44.22742844,648.0324097,74.60545,14.60503,16.70284,15.69734,15.08247,45.3552,47.31489,33.55955,17.49026,421.5583,460.9178,466.037,2.579612,668.0775,399.6052,877.9239,533.8536,1088.474,626.3936,739.099,977.6254,509.9756,976.9181,521.9483,768.5185,941.1458,1006.962,550.7861,346.9085,497.7395,778.6458,29.81868,53.64583,37.5,122.1354,37.76041,36.45833,58.59375,45.42824,40.50925827,47.4537,39.64120483,208.044,51.79398,162.6157,53
asset001,23/07/2018 10:00,2.50081,45.3993,52.73437,44.01041412,636.111084,72.9314,14.60503,16.70284,15.69734,15.08247,41.24219,53.11074,37.33408,18.35003,420.6725,461.8834,466.674,2.608086,666.3626,400.3733,883.5629,534.3428,1092.846,630.0934,739.3643,982.7297,531.7453,980.8853,559.8949,764.8148,948.9583,993.6895,576.5418,371.692,563.0784,819.8604,56.38359,47.39583,37.76041,85.9375,34.11458,35.15625,45.3125,44.84954,39.6412,43.40278,44.56018,109.0856,50.92593,186.9213,52
asset001,23/07/2018 11:00,2.50081,45.57291,52.34375,44.3576355,632.0601807,70.50165,14.5761,16.6522,15.65393,15.11863,41.91431,49.65741,36.61936,18.27704,418.5485,462.6005,465.4297,2.573461,664.5398,399.2921,877.8297,532.2151,1091.235,629.192,737.9516,977.9553,539.2552,1006.249,541.067,789.8148,961.9791,1023.045,586.2544,345.3294,488.0167,781.804,6.632096,43.22916,35.15625,90.36458,33.59375,34.89583,51.04166,46.875,47.4537,55.2662,49.47917,285.0116,52.08333,188.0787,51
asset001,23/07/2018 12:00,2.507697,45.74652,52.99479,44.57465,632.638916,79.80879,14.50376,16.56539,15.65393,15.06076,40.01709,50.82681,31.34939,17.85743,420.3446,463.9836,459.8272,2.496278,665.915,399.776,878.0598,534.3521,1088.26,627.2493,737.8725,978.9235,557.1089,1053.072,573.8511,806.0185,926.5624,996.017,564.2928,371.6046,529.259,821.9681,36.27658,46.09375,42.96875,69.53125,33.59375,35.41666,43.22916,43.11343,41.0879631,49.47917,43.69213,197.9167,50.63657,164.0625,50
asset001,23/07/2018 13:00,2.512616,45.83333,53.47222,44.44444275,630.902771,74.88402,14.5761,16.75347,15.76968,15.08247,47.01366,51.64811,37.33807,17.00454,419.1967,464.3514,455.5435,2.457381,667.5708,399.5024,881.8377,536.124,1091.195,632.8138,739.9217,983.1392,570.4109,898.8224,595.655,755.5555,915.1041,1004.171,551.5146,353.8339,517.1187,806.273,15.74333,45.3125,34.89583,91.66666,35.15625,36.19791,53.64583,50.92593,95.77546,87.09491,55.2662,231.7708,72.04861,225.4051,49
asset001,23/07/2018 14:00,2.503762,45.87673569,53.47222137,43.48958,667.1296387,73.86896,14.60503,16.70284,15.69734,15.0897,42.09886,50.27747,33.44477,11.32482,420.8352,465.6995,462.1017,2.521576,664.4128,399.6751,884.3607,531.5135,1091.475,629.4355,742.7143,981.3591,515.7856,984.6185,576.2008,757.8704,974.4791,969.7498,538.6425,352.0374,512.7983,847.9359,59.21245,52.60416,33.59375,97.65625,36.19791,36.19791,49.73958,45.13889,40.50926,50.63657,45.42824,256.0764,65.10416,190.9722,48
asset001,23/07/2018 15:00,2.50081,45.87674,53.55902,43.40277481,636.111084,73.5983,14.46036,16.70284,15.69734,15.08247,46.27733,57.27782,36.45571,18.50596,419.2486,460.8484,469.6861,2.588954,662.1644,398.5274,876.1617,535.8143,1086.377,623.463,737.8787,975.2001,546.5643,1059.5,554.7987,771.2963,922.3958,983.5616,552.962,354.5035,522.004,837.9872,52.67657,55.72916,35.15625,97.65625,36.97916,37.76041,53.125,46.58565,41.95602,56.71296,45.13889,300.6366,66.26157,184.3171,47
asset001,23/07/2018 16:00,2.502778,45.96353912,53.68924,43.70659637,631.25,70.4016,14.5761,16.6088,15.66117,15.11863,45.87366,54.58722,35.89906,20.00793,421.0601,464.9934,469.114,2.619756,667.8259,399.0319,880.0959,537.0854,1090.615,627.4949,737.1953,975.2795,518.1007,932.4089,558.1633,798.6111,970.8333,995.687,554.7671,340.5382,497.9486,822.7888,42.49038,49.73958,36.19791,82.03125,37.5,37.76041412,52.08333,71.18056,76.96759,89.40972,49.18982,283.2755,65.68287,192.419,46
asset001,23/07/2018 17:00,2.515567,45.78993,53.64583206,43.92361069,637.15271,69.40299,14.50376,16.70284,15.56713,15.19821,44.58016,50.1721,36.77954,20.48413,419.8085,465.4771,465.5381,2.568131,665.3505,399.4489,880.6503,534.0891,1088.676,629.6192,740.9093,980.7105,511.6873,939.9539,525.2349,764.3519,943.2291,1003.094,544.1572,369.7286,531.9813,843.1028,40.47405,50.52083,37.76041,66.14583,38.80208,39.0625,44.53125,61.9213,43.11342621,49.76852,72.62731,268.2292,59.89583,230.6134,45
asset001,23/07/2018 18:00,2.508681,45.65972137,53.34201,44.05381775,650.347229,65.50747,14.46759,16.6522,15.53096,15.05353,48.65635,52.41723,34.65155,21.45077,419.8352,463.6299,465.7514,2.575611,669.0005,399.4519,880.2343,533.171,1085.922,626.9052,736.5996,976.2127,528.6645,1004.046,589.6976,775.463,961.9791,995.9629,539.419,349.4851,518.4354,829.7861,79.82188,45.3125,36.71875,88.80208,36.71875,37.5,55.98958,66.84028,67.70834,82.75463,63.94676,173.9005,81.30787,259.5486,44
asset001,23/07/2018 19:00,2.50081,45.65972,53.47222137,43.14236069,645.833313,59.98326,14.53993,16.65219879,15.65393,15.08247,48.77838,53.07306,38.76588,20.763,418.2042,456.8611,449.5921,2.398235,659.1702,399.5251,880.1331,533.1158,1090.923,628.3597,738.6149,978.0786,510.0582,981.5282,540.631,787.037,930.2083,983.5126,532.8638,359.5527,534.8737,849.7125,43.41128,44.01041,34.11458,71.875,34.89583,36.19791412,48.17708,78.125,82.46528,105.9028,57.58102,374.4213,82.75463,243.0556,43
